Date,Replicate,PlateID,RepID,Treatment,Host,Day,Status,Babies,BabiesAlt,Male,Censored
29-Sep,1,3,Exposed_CB4856_1,Exposed,CB4856,8,D,0,0,0,0
27-Sep,3,6,Exposed_CB4856_3,Exposed,CB4856,6,D,0,0,0,0
26-Sep,3,10,Exposed_CB4856_3,Exposed,CB4856,5,D,0,0,1,0
26-Sep,1,13,Exposed_ERTN2_1,Exposed,N2,5,D,0,0,0,0
27-Sep,3,18,Exposed_JU1762_3,Exposed,JU1762,6,D,0,0,0,0
24-Sep,1,19,Exposed_JU2132_1,Exposed,JU2132,3,D,0,0,0,0
25-Sep,1,22,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
25-Sep,1,25,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
26-Sep,2,28,Exposed_JU2132_2,Exposed,JU2132,5,D,0,0,0,0
26-Sep,3,31,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
24-Sep,1,33,Control_ERTN2_1,Control,N2,3,D,0,0,0,0
25-Sep,2,37,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
24-Sep,2,38,Exposed_JU1762_2,Exposed,JU1762,3,D,0,0,0,0
26-Sep,1,42,Exposed_JU2132_1,Exposed,JU2132,5,D,0,0,0,0
27-Sep,3,46,Exposed_ERTN2_3,Exposed,N2,6,D,0,0,0,0
25-Sep,2,50,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,53,Exposed_ERTN2_3,Exposed,N2,4,D,0,0,0,0
25-Sep,2,56,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
26-Sep,1,62,Exposed_ERTN2_1,Exposed,N2,5,D,0,0,0,0
26-Sep,1,63,Exposed_JU2132_1,Exposed,JU2132,5,D,0,0,0,0
26-Sep,2,66,Exposed_ERTN2_2,Exposed,N2,5,D,0,0,0,0
25-Sep,2,70,Exposed_CB4856_2,Exposed,CB4856,4,D,0,0,0,0
30-Sep,2,73,Exposed_CB4856_2,Exposed,CB4856,9,D,0,0,0,0
25-Sep,2,74,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
27-Sep,2,76,Exposed_JU1762_2,Exposed,JU1762,6,D,0,0,0,0
26-Sep,2,79,Exposed_JU2132_2,Exposed,JU2132,5,D,0,0,0,0
25-Sep,2,80,Exposed_JU1762_2,Exposed,JU1762,4,D,0,0,0,0
26-Sep,3,86,Exposed_ERTN2_3,Exposed,N2,5,D,0,0,0,0
26-Sep,1,88,Exposed_CB4856_1,Exposed,CB4856,5,D,0,0,0,0
26-Sep,2,90,Exposed_ERTN2_2,Exposed,N2,5,D,0,0,0,0
24-Sep,3,91,Exposed_ERTN2_3,Exposed,N2,3,D,0,0,0,0
23-Sep,1,94,Exposed_JU1762_1,Exposed,JU1762,2,D,0,0,0,0
27-Sep,2,98,Exposed_CB4856_2,Exposed,CB4856,6,D,0,0,0,0
26-Sep,2,100,Exposed_JU1762_2,Exposed,JU1762,5,D,0,0,0,0
26-Sep,3,102,Exposed_ERTN2_3,Exposed,N2,5,D,0,0,0,0
25-Sep,3,103,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
24-Sep,1,105,Control_ERTN2_1,Control,N2,3,D,0,0,0,0
24-Sep,3,107,Exposed_CB4856_3,Exposed,CB4856,3,D,0,0,1,1
26-Sep,3,111,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
28-Sep,3,112,Exposed_JU2132_3,Exposed,JU2132,7,D,0,0,0,0
25-Sep,3,116,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
24-Sep,1,117,Exposed_JU1762_1,Exposed,JU1762,3,D,0,0,0,0
25-Sep,3,120,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,2,121,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
25-Sep,2,128,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
24-Sep,1,132,Exposed_ERTN2_1,Exposed,N2,3,D,0,0,0,0
26-Sep,1,135,Exposed_JU1762_1,Exposed,JU1762,5,D,0,0,0,0
25-Sep,1,136,Exposed_CB4856_1,Exposed,CB4856,4,D,0,0,0,0
25-Sep,1,137,Exposed_CB4856_1,Exposed,CB4856,4,D,0,0,0,0
25-Sep,1,139,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
1-Oct,2,144,Exposed_CB4856_2,Exposed,CB4856,10,D,0,0,0,0
24-Sep,3,146,Control_CB4856_3,Control,CB4856,3,D,0,0,1,1
23-Sep,1,148,Exposed_JU1762_1,Exposed,JU1762,2,D,0,0,0,0
25-Sep,3,154,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
24-Sep,2,155,Exposed_JU2132_2,Exposed,JU2132,3,D,0,0,0,0
24-Sep,1,161,Exposed_ERTN2_1,Exposed,N2,3,D,0,0,0,0
28-Sep,3,163,Exposed_JU1762_3,Exposed,JU1762,7,D,0,0,0,0
24-Sep,1,164,Exposed_JU1762_1,Exposed,JU1762,3,D,0,0,0,0
25-Sep,2,165,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
23-Sep,1,166,Exposed_JU1762_1,Exposed,JU1762,2,D,0,0,0,0
24-Sep,1,179,Exposed_JU2132_1,Exposed,JU2132,3,D,0,0,0,0
27-Sep,2,180,Exposed_CB4856_2,Exposed,CB4856,6,D,0,0,0,0
25-Sep,3,183,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
26-Sep,2,186,Exposed_JU2132_2,Exposed,JU2132,5,D,0,0,0,0
27-Sep,2,187,Exposed_ERTN2_2,Exposed,N2,6,D,0,0,0,0
25-Sep,3,188,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
24-Sep,1,191,Exposed_JU1762_1,Exposed,JU1762,3,D,0,0,0,0
26-Sep,2,193,Exposed_JU1762_2,Exposed,JU1762,5,D,0,0,0,0
24-Sep,1,196,Exposed_JU2132_1,Exposed,JU2132,3,D,0,0,0,0
26-Sep,1,197,Exposed_CB4856_1,Exposed,CB4856,5,D,0,0,0,0
25-Sep,2,198,Exposed_JU1762_2,Exposed,JU1762,4,D,0,0,0,0
25-Sep,1,203,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,205,Exposed_CB4856_1,Exposed,CB4856,4,D,0,0,0,0
24-Sep,2,207,Exposed_ERTN2_2,Exposed,N2,3,D,0,0,0,0
30-Sep,2,208,Exposed_JU1762_2,Exposed,JU1762,9,D,0,0,0,0
25-Sep,3,209,Exposed_ERTN2_3,Exposed,N2,4,D,0,0,0,0
28-Sep,1,210,Exposed_CB4856_1,Exposed,CB4856,7,D,0,0,0,0
26-Sep,1,212,Exposed_CB4856_1,Exposed,CB4856,5,D,0,0,0,0
24-Sep,3,213,Exposed_ERTN2_3,Exposed,N2,3,D,0,0,0,0
24-Sep,3,217,Exposed_JU2132_3,Exposed,JU2132,3,D,0,0,0,0
27-Sep,2,218,Exposed_JU2132_2,Exposed,JU2132,6,D,0,0,0,0
24-Sep,2,220,Exposed_JU2132_2,Exposed,JU2132,3,D,0,0,0,0
25-Sep,1,221,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
24-Sep,1,224,Exposed_JU1762_1,Exposed,JU1762,3,D,0,0,0,0
26-Sep,1,232,Exposed_JU2132_1,Exposed,JU2132,5,D,0,0,0,0
25-Sep,1,233,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
25-Sep,3,237,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,238,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
26-Sep,1,241,Exposed_JU2132_1,Exposed,JU2132,5,D,0,0,0,0
28-Sep,1,242,Exposed_ERTN2_1,Exposed,N2,7,D,0,0,0,0
24-Sep,2,246,Exposed_JU1762_2,Exposed,JU1762,3,D,0,0,0,0
25-Sep,2,247,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
26-Sep,2,248,Exposed_JU2132_2,Exposed,JU2132,5,D,0,0,0,0
25-Sep,2,249,Exposed_JU1762_2,Exposed,JU1762,4,D,0,0,0,0
25-Sep,3,250,Exposed_CB4856_3,Exposed,CB4856,4,D,0,0,0,0
24-Sep,2,251,Exposed_JU1762_2,Exposed,JU1762,3,D,0,0,0,0
25-Sep,1,253,Exposed_CB4856_1,Exposed,CB4856,4,D,0,0,0,0
27-Sep,2,254,Exposed_ERTN2_2,Exposed,N2,6,D,0,0,0,0
25-Sep,1,256,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
25-Sep,1,259,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
26-Sep,2,263,Exposed_JU1762_2,Exposed,JU1762,5,D,0,0,0,0
26-Sep,3,266,Exposed_ERTN2_3,Exposed,N2,5,D,0,0,0,0
25-Sep,3,267,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
25-Sep,1,270,Exposed_CB4856_1,Exposed,CB4856,4,D,0,0,0,0
26-Sep,3,272,Exposed_JU1762_3,Exposed,JU1762,5,D,0,0,0,0
25-Sep,3,275,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
28-Sep,3,276,Exposed_JU1762_3,Exposed,JU1762,7,D,0,0,0,0
25-Sep,2,277,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,278,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
25-Sep,2,279,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,280,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,282,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,284,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
26-Sep,3,285,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
26-Sep,3,287,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
26-Sep,2,288,Exposed_ERTN2_2,Exposed,N2,5,D,0,0,0,0
25-Sep,2,289,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
25-Sep,2,290,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
25-Sep,3,293,Exposed_ERTN2_3,Exposed,N2,4,D,0,0,0,0
26-Sep,3,298,Exposed_JU1762_3,Exposed,JU1762,5,D,0,0,0,0
29-Sep,3,301,Exposed_JU2132_3,Exposed,JU2132,8,D,0,0,0,0
25-Sep,2,303,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
25-Sep,1,306,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
27-Sep,3,307,Exposed_ERTN2_3,Exposed,N2,6,D,0,0,0,0
22-Sep,1,309,Exposed_JU1762_1,Exposed,JU1762,1,D,0,0,0,0
26-Sep,3,312,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
24-Sep,3,316,Exposed_CB4856_3,Exposed,CB4856,3,D,0,0,1,1
24-Sep,3,318,Exposed_JU1762_3,Exposed,JU1762,3,D,0,0,0,0
25-Sep,2,319,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,320,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
25-Sep,2,321,Exposed_JU1762_2,Exposed,JU1762,4,D,0,0,0,0
25-Sep,1,322,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
24-Sep,2,325,Exposed_JU1762_2,Exposed,JU1762,3,D,0,0,0,0
25-Sep,1,328,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
25-Sep,3,330,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
26-Sep,2,331,Exposed_JU2132_2,Exposed,JU2132,5,D,0,0,0,0
24-Sep,1,332,Exposed_JU2132_1,Exposed,JU2132,3,D,0,0,0,0
25-Sep,2,334,Exposed_JU2132_2,Exposed,JU2132,4,D,0,0,0,0
27-Sep,1,336,Exposed_JU2132_1,Exposed,JU2132,6,D,0,0,0,0
26-Sep,3,339,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
27-Sep,3,342,Exposed_ERTN2_3,Exposed,N2,6,D,0,0,0,0
24-Sep,1,347,Exposed_CB4856_1,Exposed,CB4856,3,D,0,0,0,0
24-Sep,1,349,Exposed_JU1762_1,Exposed,JU1762,3,D,0,0,0,0
25-Sep,1,353,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
24-Sep,2,354,Exposed_JU2132_2,Exposed,JU2132,3,D,0,0,0,0
26-Sep,2,357,Exposed_JU1762_2,Exposed,JU1762,5,D,0,0,0,0
26-Sep,1,360,Exposed_CB4856_1,Exposed,CB4856,5,D,0,0,0,0
24-Sep,2,363,Exposed_ERTN2_2,Exposed,N2,3,D,0,0,0,0
25-Sep,1,365,Exposed_ERTN2_1,Exposed,N2,4,D,0,0,0,0
1-Oct,1,367,Exposed_JU2132_1,Exposed,JU2132,10,D,0,0,0,0
24-Sep,2,368,Exposed_ERTN2_2,Exposed,N2,3,D,0,0,0,0
23-Sep,2,370,Exposed_JU1762_2,Exposed,JU1762,2,D,0,0,0,0
25-Sep,1,373,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
27-Sep,2,378,Exposed_JU2132_2,Exposed,JU2132,6,D,0,0,0,0
26-Sep,2,380,Exposed_JU1762_2,Exposed,JU1762,5,D,0,0,0,0
29-Sep,3,381,Control_JU2132_3,Control,JU2132,8,D,0,0,0,0
27-Sep,3,384,Exposed_ERTN2_3,Exposed,N2,6,D,0,0,0,0
25-Sep,1,385,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
24-Sep,1,387,Exposed_ERTN2_1,Exposed,N2,3,D,0,0,0,0
25-Sep,3,390,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
27-Sep,2,396,Exposed_JU1762_2,Exposed,JU1762,6,D,0,0,0,0
26-Sep,1,400,Exposed_JU1762_1,Exposed,JU1762,5,D,0,0,0,0
27-Sep,3,402,Exposed_ERTN2_3,Exposed,N2,6,D,0,0,0,0
25-Sep,2,404,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
25-Sep,2,409,Exposed_JU1762_2,Exposed,JU1762,4,D,0,0,0,0
25-Sep,3,411,Exposed_ERTN2_3,Exposed,N2,4,D,0,0,0,0
25-Sep,3,415,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
25-Sep,3,420,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
26-Sep,3,421,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
24-Sep,2,422,Exposed_JU2132_2,Exposed,JU2132,3,D,0,0,0,0
25-Sep,3,425,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,2,427,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
25-Sep,1,428,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
24-Sep,2,434,Exposed_JU2132_2,Exposed,JU2132,3,D,0,0,0,0
25-Sep,1,437,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
26-Sep,3,438,Exposed_JU2132_3,Exposed,JU2132,5,D,0,0,0,0
25-Sep,1,440,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,441,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,1,442,Exposed_JU2132_1,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,444,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
26-Sep,1,446,Exposed_ERTN2_1,Exposed,N2,5,D,0,0,0,0
25-Sep,3,447,Exposed_ERTN2_3,Exposed,N2,4,D,0,0,0,0
26-Sep,2,448,Exposed_ERTN2_2,Exposed,N2,5,D,0,0,0,0
24-Sep,3,450,Exposed_ERTN2_3,Exposed,N2,3,D,0,0,0,0
25-Sep,2,451,Exposed_ERTN2_2,Exposed,N2,4,D,0,0,0,0
24-Sep,3,452,Exposed_ERTN2_3,Exposed,N2,3,D,0,0,0,0
25-Sep,3,453,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
25-Sep,3,454,Exposed_JU1762_3,Exposed,JU1762,4,D,0,0,0,0
26-Sep,3,455,Exposed_ERTN2_3,Exposed,N2,5,D,0,0,0,0
27-Sep,2,458,Exposed_JU1762_2,Exposed,JU1762,6,D,0,0,0,0
26-Sep,1,463,Exposed_JU1762_1,Exposed,JU1762,5,D,0,0,0,0
26-Sep,2,464,Exposed_ERTN2_2,Exposed,N2,5,D,0,0,0,0
25-Sep,3,470,Exposed_JU2132_3,Exposed,JU2132,4,D,0,0,0,0
29-Sep,3,475,Exposed_ERTN2_3,Exposed,N2,8,D,0,0,0,0
25-Sep,1,476,Exposed_JU1762_1,Exposed,JU1762,4,D,0,0,0,0
28-Sep,1,478,Exposed_CB4856_1,Exposed,CB4856,7,D,0,0,0,0
24-Sep,3,480,Exposed_ERTN2_3,Exposed,N2,3,D,0,0,0,0
23-Sep,2,1,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,2,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,4,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,5,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,7,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,8,Control_CB4856_3,Control,CB4856,2,E,NA,1,1,0
23-Sep,3,9,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,11,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,12,Control_ERTN2_3,Control,N2,2,B,1,1,0,0
23-Sep,3,14,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,15,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,16,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,20,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,21,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,23,Control_JU1762_3,Control,JU1762,2,Be,1,1,1,0
24-Sep,2,24,Exposed_CB4856_2,Exposed,CB4856,3,E,NA,1,1,0
23-Sep,2,26,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,27,Control_JU1762_1,Control,JU1762,2,B,1,1,0,0
23-Sep,3,29,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,30,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,32,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,1,34,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,35,Control_CB4856_1,Control,CB4856,2,B,1,1,0,0
23-Sep,1,36,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,3,39,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,40,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,1,41,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,2,43,Control_JU1762_2,Control,JU1762,2,B,1,1,0,0
23-Sep,1,44,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,2,45,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,1,47,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,48,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,2,49,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,51,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,1,52,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,54,Control_ERTN2_1,Control,N2,2,B,1,1,0,0
23-Sep,2,55,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,57,Control_CB4856_1,Control,CB4856,2,E,NA,1,1,0
23-Sep,2,58,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,3,59,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,60,Control_CB4856_1,Control,CB4856,2,B,1,1,0,0
23-Sep,2,61,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,2,64,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,1,65,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,3,67,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,1,68,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,1,69,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
25-Sep,1,71,Control_ERTN2_1,Control,N2,4,B,1,1,0,0
23-Sep,2,72,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,75,Control_CB4856_3,Control,CB4856,2,E,NA,1,1,1
23-Sep,3,77,Exposed_JU1762_3,Exposed,JU1762,2,Be,1,1,0,0
23-Sep,1,78,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,81,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,3,82,Control_ERTN2_3,Control,N2,2,B,1,1,0,0
23-Sep,3,83,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,84,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,85,Control_JU1762_2,Control,JU1762,2,B,1,1,0,0
23-Sep,1,87,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,89,Exposed_CB4856_1,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,2,92,Control_JU1762_2,Control,JU1762,2,E,NA,1,1,0
23-Sep,2,93,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,95,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,3,96,Exposed_CB4856_3,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,3,97,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,99,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,2,101,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,104,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,106,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,108,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,109,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,1,110,Exposed_CB4856_1,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,1,113,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,1,114,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,2,115,Control_ERTN2_2,Control,N2,2,B,1,1,0,0
24-Sep,3,118,Exposed_CB4856_3,Exposed,CB4856,3,Be,1,1,0,0
23-Sep,2,119,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,122,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,123,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,124,Exposed_CB4856_2,Exposed,CB4856,2,Be,1,1,0,0
23-Sep,1,125,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
24-Sep,1,126,Exposed_ERTN2_1,Exposed,N2,3,Be,1,1,0,0
23-Sep,3,127,Control_CB4856_3,Control,CB4856,2,E,NA,1,1,0
23-Sep,3,129,Control_ERTN2_3,Control,N2,2,B,1,1,0,0
23-Sep,2,130,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,2,131,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,133,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,2,134,Exposed_CB4856_2,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,138,Control_JU1762_3,Control,JU1762,2,Be,1,1,0,0
25-Sep,1,140,Exposed_CB4856_1,Exposed,CB4856,4,Be,1,1,0,0
23-Sep,1,141,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,3,142,Exposed_CB4856_3,Exposed,CB4856,2,E,NA,1,1,0
23-Sep,3,143,Control_JU2132_3,Control,JU2132,2,Be,1,1,0,0
24-Sep,1,145,Control_ERTN2_1,Control,N2,3,B,1,1,0,0
23-Sep,3,147,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,3,149,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,1,150,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,1,151,Control_JU2132_1,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,152,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,153,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,156,Control_CB4856_2,Control,CB4856,2,E,NA,1,1,0
23-Sep,2,157,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,2,158,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,159,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,160,Control_CB4856_1,Control,CB4856,2,B,1,1,0,0
23-Sep,1,162,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
23-Sep,1,167,Control_CB4856_1,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,168,Control_CB4856_2,Control,CB4856,2,Be,1,1,0,0
23-Sep,2,169,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,2,170,Control_ERTN2_2,Control,N2,2,Be,1,1,0,0
23-Sep,1,171,Control_JU2132_1,Control,JU2132,2,B,1,1,0,0
23-Sep,1,172,Control_ERTN2_1,Control,N2,2,Be,1,1,0,0
24-Sep,1,173,Exposed_ERTN2_1,Exposed,N2,3,Be,1,1,0,0
23-Sep,3,174,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,175,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,176,Control_JU1762_2,Control,JU1762,2,B,1,1,0,0
24-Sep,1,177,Control_CB4856_1,Control,CB4856,3,Be,1,1,0,0
23-Sep,3,178,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,181,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,182,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,2,184,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,3,185,Control_JU2132_3,Control,JU2132,2,B,1,1,0,0
23-Sep,3,189,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,190,Control_JU2132_2,Control,JU2132,2,B,1,1,0,0
23-Sep,1,192,Control_JU1762_1,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,194,Control_CB4856_3,Control,CB4856,2,Be,1,1,0,0
23-Sep,1,195,Control_JU1762_1,Control,JU1762,2,B,1,1,0,0
23-Sep,2,199,Control_JU2132_2,Control,JU2132,2,Be,1,1,0,0
23-Sep,3,200,Control_ERTN2_3,Control,N2,2,Be,1,1,0,0
23-Sep,2,201,Control_JU1762_2,Control,JU1762,2,Be,1,1,0,0
23-Sep,3,202,Control_CB4856_3,Control,CB4856,2,B,1,1,0,0
